Scenario,year,variable,sector,qualifier,type,value,model
0.100000000,"2012","low","Roil","S4","q",350.670766666,1.000000000
0.100000000,"2012","low","total","S4","q",6.4420842317E+5,1.000000000
0.100000000,"2012","low","Roil","S4","wage",0.125357297,1.000000000
0.100000000,"2012","high","Roil","S4","q",219.998220457,1.000000000
0.100000000,"2012","high","total","S4","q",76206.893656042,1.000000000
0.100000000,"2012","high","Roil","S4","wage",0.180845346,1.000000000
0.100000000,"2012","out","Gas","S4","q",311.856851683,1.000000000
0.100000000,"2012","ECO2","Gas","S4","q",0.890718405,1.000000000
0.100000000,"2012","low","Gas","S4","q",348.653651357,1.000000000
0.100000000,"2012","low","total","S4","q",6.4420842317E+5,1.000000000
0.100000000,"2012","low","Gas","S4","wage",0.034432327,1.000000000
0.100000000,"2012","high","Gas","S4","q",144.942047624,1.000000000
0.100000000,"2012","high","total","S4","q",76206.893656042,1.000000000
0.100000000,"2012","high","Gas","S4","wage",0.050084516,1.000000000
0.100000000,"2012","out","Agri","S4","q",8949.764680312,1.000000000
0.100000000,"2012","ECO2","Agri","S4","q",0.464382123,1.000000000
0.100000000,"2012","low","Agri","S4","q",3.3435296123E+5,1.000000000
0.100000000,"2012","low","total","S4","q",6.4420842317E+5,1.000000000
0.100000000,"2012","low","Agri","S4","wage",0.015493506,1.000000000
0.100000000,"2012","high","Agri","S4","q",2064.146606398,1.000000000
0.100000000,"2012","high","total","S4","q",76206.893656042,1.000000000
0.100000000,"2012","high","Agri","S4","wage",0.053723193,1.000000000
0.100000000,"2012","out","mine","S4","q",1879.671571548,1.000000000
0.100000000,"2012","ECO2","mine","S4","q",0.755501086,1.000000000
0.100000000,"2012","low","mine","S4","q",2137.700855037,1.000000000
0.100000000,"2012","low","total","S4","q",6.4420842317E+5,1.000000000
0.100000000,"2012","low","mine","S4","wage",0.131881277,1.000000000
0.100000000,"2012","high","mine","S4","q",212.047411214,1.000000000
0.100000000,"2012","high","total","S4","q",76206.893656042,1.000000000
0.100000000,"2012","high","mine","S4","wage",0.217139586,1.000000000
0.100000000,"2012","out","Food","S4","q",8851.315690032,1.000000000
0.100000000,"2012","ECO2","Food","S4","q",0.556411348,1.000000000
0.100000000,"2012","low","Food","S4","q",8331.095131627,1.000000000
0.100000000,"2012","low","total","S4","q",6.4420842317E+5,1.000000000
0.100000000,"2012","low","Food","S4","wage",0.062751168,1.000000000
0.100000000,"2012","high","Food","S4","q",918.058426034,1.000000000
0.100000000,"2012","high","total","S4","q",76206.893656042,1.000000000
0.100000000,"2012","high","Food","S4","wage",0.128763679,1.000000000
0.100000000,"2012","out","Paper","S4","q",1238.865651561,1.000000000
0.100000000,"2012","ECO2","Paper","S4","q",0.700688998,1.000000000
0.100000000,"2012","low","Paper","S4","q",2009.144780171,1.000000000
0.100000000,"2012","low","total","S4","q",6.4420842317E+5,1.000000000
0.100000000,"2012","low","Paper","S4","wage",0.047652746,1.000000000
0.100000000,"2012","high","Paper","S4","q",179.347059545,1.000000000
0.100000000,"2012","high","total","S4","q",76206.893656042,1.000000000
0.100000000,"2012","high","Paper","S4","wage",0.075147689,1.000000000
0.100000000,"2012","out","Chem","S4","q",2801.013691404,1.000000000
0.100000000,"2012","ECO2","Chem","S4","q",5.086004252,1.000000000
0.100000000,"2012","low","Chem","S4","q",1367.305556670,1.000000000
0.100000000,"2012","low","total","S4","q",6.4420842317E+5,1.000000000
0.100000000,"2012","low","Chem","S4","wage",0.067008475,1.000000000
0.100000000,"2012","high","Chem","S4","q",360.775480807,1.000000000
0.100000000,"2012","high","total","S4","q",76206.893656042,1.000000000
0.100000000,"2012","high","Chem","S4","wage",0.103168872,1.000000000
0.100000000,"2012","out","CM","S4","q",1680.732266819,1.000000000
0.100000000,"2012","ECO2","CM","S4","q",2.969329706,1.000000000
0.100000000,"2012","low","CM","S4","q",2137.049775167,1.000000000
0.100000000,"2012","low","total","S4","q",6.4420842317E+5,1.000000000
0.100000000,"2012","low","CM","S4","wage",0.062211884,1.000000000
0.100000000,"2012","high","CM","S4","q",214.505789739,1.000000000
0.100000000,"2012","high","total","S4","q",76206.893656042,1.000000000
0.100000000,"2012","high","CM","S4","wage",0.097754204,1.000000000
0.100000000,"2012","out","IST","S4","q",1600.487508107,1.000000000
0.100000000,"2012","ECO2","IST","S4","q",5.244049355,1.000000000
0.100000000,"2012","low","IST","S4","q",1521.975835330,1.000000000
0.100000000,"2012","low","total","S4","q",6.4420842317E+5,1.000000000
0.100000000,"2012","low","IST","S4","wage",0.048604634,1.000000000
0.100000000,"2012","high","IST","S4","q",347.724409483,1.000000000
0.100000000,"2012","high","total","S4","q",76206.893656042,1.000000000
0.100000000,"2012","high","IST","S4","wage",0.072828751,1.000000000
0.100000000,"2012","out","NFM","S4","q",2337.142243811,1.000000000
0.100000000,"2012","ECO2","NFM","S4","q",1.225238162,1.000000000
0.100000000,"2012","low","NFM","S4","q",847.724528101,1.000000000
0.100000000,"2012","low","total","S4","q",6.4420842317E+5,1.000000000
0.100000000,"2012","low","NFM","S4","wage",0.111295489,1.000000000
0.100000000,"2012","high","NFM","S4","q",186.554647972,1.000000000
0.100000000,"2012","high","total","S4","q",76206.893656042,1.000000000
0.100000000,"2012","high","NFM","S4","wage",0.166412737,1.000000000
0.100000000,"2012","out","EII","S4","q",22436.031956002,1.000000000
0.100000000,"2012","ECO2","EII","S4","q",22.573447158,1.000000000
0.100000000,"2012","low","EII","S4","q",20439.183526357,1.000000000
0.100000000,"2012","low","total","S4","q",6.4420842317E+5,1.000000000
0.100000000,"2012","low","EII","S4","wage",0.066320561,1.000000000
0.100000000,"2012","high","EII","S4","q",2329.018582259,1.000000000
0.100000000,"2012","high","total","S4","q",76206.893656042,1.000000000
0.100000000,"2012","high","EII","S4","wage",0.129992072,1.000000000
0.100000000,"2012","out","OM","S4","q",50708.685375882,1.000000000
0.100000000,"2012","ECO2","OM","S4","q",2.861917618,1.000000000
0.100000000,"2012","low","OM","S4","q",1.1086806951E+5,1.000000000
0.100000000,"2012","low","total","S4","q",6.4420842317E+5,1.000000000
0.100000000,"2012","low","OM","S4","wage",0.043141772,1.000000000
0.100000000,"2012","high","OM","S4","q",10264.677081390,1.000000000
0.100000000,"2012","high","total","S4","q",76206.893656042,1.000000000
0.100000000,"2012","high","OM","S4","wage",0.088913910,1.000000000
0.100000000,"2012","out","Air","S4","q",509.638533969,1.000000000
0.100000000,"2012","ECO2","Air","S4","q",0.411866952,1.000000000
0.100000000,"2012","low","Air","S4","q",186.328194968,1.000000000
0.100000000,"2012","low","total","S4","q",6.4420842317E+5,1.000000000
0.100000000,"2012","low","Air","S4","wage",0.089949348,1.000000000
0.100000000,"2012","high","Air","S4","q",276.774128577,1.000000000
0.100000000,"2012","high","total","S4","q",76206.893656042,1.000000000
0.100000000,"2012","high","Air","S4","wage",0.133520488,1.000000000
0.100000000,"2012","out","Tran","S4","q",5038.973981976,1.000000000
0.100000000,"2012","ECO2","Tran","S4","q",3.079875974,1.000000000
0.100000000,"2012","low","Tran","S4","q",22109.722007398,1.000000000
0.100000000,"2012","low","total","S4","q",6.4420842317E+5,1.000000000
0.100000000,"2012","low","Tran","S4","wage",0.035983699,1.000000000
0.100000000,"2012","high","Tran","S4","q",2197.773250079,1.000000000
0.100000000,"2012","high","total","S4","q",76206.893656042,1.000000000
0.100000000,"2012","high","Tran","S4","wage",0.065772854,1.000000000
0.100000000,"2012","out","Serv","S4","q",39406.110233321,1.000000000
0.100000000,"2012","ECO2","Serv","S4","q",2.140917712,1.000000000
0.100000000,"2012","low","Serv","S4","q",1.2942234672E+5,1.000000000
0.100000000,"2012","low","total","S4","q",6.4420842317E+5,1.000000000
0.100000000,"2012","low","Serv","S4","wage",0.036179247,1.000000000
0.100000000,"2012","high","Serv","S4","q",53902.888051589,1.000000000
0.100000000,"2012","high","total","S4","q",76206.893656042,1.000000000
0.100000000,"2012","high","Serv","S4","wage",0.097063666,1.000000000
0.100000000,"2012","ECO2","fd","S4","q",2.338589219,1.000000000
0.100000000,"2012","low","","S4","ur",0.027774795,1.000000000
0.100000000,"2012","low","Coal","S4","q",433.462618933,1.000000000
0.100000000,"2012","low","Gas","S4","q",15.376543998,1.000000000
0.100000000,"2012","low","T_D","S4","q",1102.086907129,1.000000000
0.100000000,"2012","low","Oil","S4","q",40.309772790,1.000000000
0.100000000,"2012","low","Nuclear","S4","q",197.797340512,1.000000000
0.100000000,"2012","low","Hydro","S4","q",363.208480156,1.000000000
0.100000000,"2012","low","Wind","S4","q",223.755554408,1.000000000
0.100000000,"2012","low","Solar","S4","q",5.575260775,1.000000000
0.100000000,"2012","low","Biomass","S4","q",120.007781308,1.000000000
0.100000000,"2012","high","","S4","ur",0.049626004,1.000000000
0.100000000,"2012","high","Coal","S4","q",247.763170094,1.000000000
0.100000000,"2012","high","Gas","S4","q",8.789088382,1.000000000
0.100000000,"2012","high","T_D","S4","q",629.942547891,1.000000000
0.100000000,"2012","high","Oil","S4","q",23.040688236,1.000000000
0.100000000,"2012","high","Nuclear","S4","q",113.059106175,1.000000000
0.100000000,"2012","high","Hydro","S4","q",207.606562329,1.000000000
0.100000000,"2012","high","Wind","S4","q",127.896577064,1.000000000
0.100000000,"2012","high","Solar","S4","q",3.186766801,1.000000000
0.100000000,"2012","high","Biomass","S4","q",68.595323030,1.000000000
"1","2012","clim_s","Elec","S4","S1",0.000000000,1.000000000
"1","2012","clim_s","Roil","S4","S1",0.000000000,1.000000000
"1","2012","clim_s","Paper","S4","S1",0.000000000,1.000000000
"1","2012","clim_s","Chem","S4","S1",5.086004245,1.000000000
"1","2012","clim_s","CM","S4","S1",0.000000000,1.000000000
"1","2012","clim_s","IST","S4","S1",0.000000000,1.000000000
"1","2012","clim_s","NFM","S4","S1",0.000000000,1.000000000
"1","2012","clim_s","Air","S4","S1",0.000000000,1.000000000
"1","2012","clim_a","","S4","S1",0.000000000,1.000000000
0.100000000,"2012","GDP","","S4","q",53660.885974823,1.000000000
0.200000000,"2012","out","Elec","S4","q",4869.987095932,1.000000000
0.200000000,"2012","ECO2","Elec","S4","q",25.430278760,1.000000000
0.200000000,"2012","low","Elec","S4","q",0.000000000,1.000000000
0.200000000,"2012","low","total","S4","q",6.4391878336E+5,1.000000000
0.200000000,"2012","low","Elec","S4","wage",0.079003808,1.000000000
0.200000000,"2012","high","Elec","S4","q",0.000000000,1.000000000
0.200000000,"2012","high","total","S4","q",76182.457549856,1.000000000
0.200000000,"2012","high","Elec","S4","wage",0.113592132,1.000000000
0.200000000,"2012","out","Coal","S4","q",2707.740757685,1.000000000
0.200000000,"2012","ECO2","Coal","S4","q",16.067836297,1.000000000
0.200000000,"2012","low","Coal","S4","q",4543.442606735,1.000000000
0.200000000,"2012","low","total","S4","q",6.4391878336E+5,1.000000000
0.200000000,"2012","low","Coal","S4","wage",0.113801970,1.000000000
0.200000000,"2012","high","Coal","S4","q",538.230202532,1.000000000
0.200000000,"2012","high","total","S4","q",76182.457549856,1.000000000
0.200000000,"2012","high","Coal","S4","wage",0.175140949,1.000000000
0.200000000,"2012","out","Oilgas","S4","q",1233.777282829,1.000000000
0.200000000,"2012","ECO2","Oilgas","S4","q",0.211870675,1.000000000
0.200000000,"2012","low","Oilgas","S4","q",705.029175981,1.000000000
0.200000000,"2012","low","total","S4","q",6.4391878336E+5,1.000000000
0.200000000,"2012","low","Oilgas","S4","wage",0.117322912,1.000000000
0.200000000,"2012","high","Oilgas","S4","q",417.182327077,1.000000000
0.200000000,"2012","high","total","S4","q",76182.457549856,1.000000000
0.200000000,"2012","high","Oilgas","S4","wage",0.167752987,1.000000000
0.200000000,"2012","out","Roil","S4","q",3503.815358501,1.000000000
0.200000000,"2012","ECO2","Roil","S4","q",1.258995964,1.000000000
0.200000000,"2012","low","Roil","S4","q",351.165934015,1.000000000
0.200000000,"2012","low","total","S4","q",6.4391878336E+5,1.000000000
0.200000000,"2012","low","Roil","S4","wage",0.125375284,1.000000000
0.200000000,"2012","high","Roil","S4","q",220.308870634,1.000000000
0.200000000,"2012","high","total","S4","q",76182.457549856,1.000000000
0.200000000,"2012","high","Roil","S4","wage",0.181045956,1.000000000
0.200000000,"2012","out","Gas","S4","q",311.718821283,1.000000000
0.200000000,"2012","ECO2","Gas","S4","q",0.890317113,1.000000000
0.200000000,"2012","low","Gas","S4","q",348.495919995,1.000000000
0.200000000,"2012","low","total","S4","q",6.4391878336E+5,1.000000000
0.200000000,"2012","low","Gas","S4","wage",0.034373152,1.000000000
0.200000000,"2012","high","Gas","S4","q",144.876475654,1.000000000
0.200000000,"2012","high","total","S4","q",76182.457549856,1.000000000
0.200000000,"2012","high","Gas","S4","wage",0.050046722,1.000000000
0.200000000,"2012","out","Agri","S4","q",8945.197157505,1.000000000
0.200000000,"2012","ECO2","Agri","S4","q",0.463633954,1.000000000
0.200000000,"2012","low","Agri","S4","q",3.3419439309E+5,1.000000000
0.200000000,"2012","low","total","S4","q",6.4391878336E+5,1.000000000
0.200000000,"2012","low","Agri","S4","wage",0.015466540,1.000000000
0.200000000,"2012","high","Agri","S4","q",2063.167677181,1.000000000
0.200000000,"2012","high","total","S4","q",76182.457549856,1.000000000
0.200000000,"2012","high","Agri","S4","wage",0.053681480,1.000000000
0.200000000,"2012","out","mine","S4","q",1878.482823336,1.000000000
0.200000000,"2012","ECO2","mine","S4","q",0.755874631,1.000000000
0.200000000,"2012","low","mine","S4","q",2136.749781619,1.000000000
0.200000000,"2012","low","total","S4","q",6.4391878336E+5,1.000000000
0.200000000,"2012","low","mine","S4","wage",0.131655611,1.000000000
0.200000000,"2012","high","mine","S4","q",211.953070298,1.000000000
0.200000000,"2012","high","total","S4","q",76182.457549856,1.000000000
0.200000000,"2012","high","mine","S4","wage",0.216977360,1.000000000
0.200000000,"2012","out","Food","S4","q",8848.037442695,1.000000000
0.200000000,"2012","ECO2","Food","S4","q",0.556997666,1.000000000
0.200000000,"2012","low","Food","S4","q",8328.248061024,1.000000000
0.200000000,"2012","low","total","S4","q",6.4391878336E+5,1.000000000
0.200000000,"2012","low","Food","S4","wage",0.062650259,1.000000000
0.200000000,"2012","high","Food","S4","q",917.744688510,1.000000000
0.200000000,"2012","high","total","S4","q",76182.457549856,1.000000000
0.200000000,"2012","high","Food","S4","wage",0.128680759,1.000000000
0.200000000,"2012","out","Paper","S4","q",1238.236241950,1.000000000
0.200000000,"2012","ECO2","Paper","S4","q",0.700975045,1.000000000
0.200000000,"2012","low","Paper","S4","q",2008.225495664,1.000000000
0.200000000,"2012","low","total","S4","q",6.4391878336E+5,1.000000000
0.200000000,"2012","low","Paper","S4","wage",0.047570604,1.000000000
0.200000000,"2012","high","Paper","S4","q",179.264999270,1.000000000
0.200000000,"2012","high","total","S4","q",76182.457549856,1.000000000
0.200000000,"2012","high","Paper","S4","wage",0.075090595,1.000000000
0.200000000,"2012","out","Chem","S4","q",2799.451177848,1.000000000
0.200000000,"2012","ECO2","Chem","S4","q",4.520892670,1.000000000
0.200000000,"2012","low","Chem","S4","q",1384.022566582,1.000000000
0.200000000,"2012","low","total","S4","q",6.4391878336E+5,1.000000000
0.200000000,"2012","low","Chem","S4","wage",0.067741814,1.000000000
0.200000000,"2012","high","Chem","S4","q",365.186409483,1.000000000
0.200000000,"2012","high","total","S4","q",76182.457549856,1.000000000
0.200000000,"2012","high","Chem","S4","wage",0.104398667,1.000000000
0.200000000,"2012","out","CM","S4","q",1679.766181166,1.000000000
0.200000000,"2012","ECO2","CM","S4","q",2.971583965,1.000000000
0.200000000,"2012","low","CM","S4","q",2136.040335783,1.000000000
0.200000000,"2012","low","total","S4","q",6.4391878336E+5,1.000000000
0.200000000,"2012","low","CM","S4","wage",0.062103726,1.000000000
0.200000000,"2012","high","CM","S4","q",214.404467536,1.000000000
0.200000000,"2012","high","total","S4","q",76182.457549856,1.000000000
0.200000000,"2012","high","CM","S4","wage",0.097678489,1.000000000
0.200000000,"2012","out","IST","S4","q",1599.474673662,1.000000000
0.200000000,"2012","ECO2","IST","S4","q",5.243417932,1.000000000
0.200000000,"2012","low","IST","S4","q",1520.916913040,1.000000000
0.200000000,"2012","low","total","S4","q",6.4391878336E+5,1.000000000
0.200000000,"2012","low","IST","S4","wage",0.048509289,1.000000000
0.200000000,"2012","high","IST","S4","q",347.482478488,1.000000000
0.200000000,"2012","high","total","S4","q",76182.457549856,1.000000000
0.200000000,"2012","high","IST","S4","wage",0.072756077,1.000000000
0.200000000,"2012","out","NFM","S4","q",2335.340062335,1.000000000
0.200000000,"2012","ECO2","NFM","S4","q",1.226263520,1.000000000
0.200000000,"2012","low","NFM","S4","q",847.234732865,1.000000000
0.200000000,"2012","low","total","S4","q",6.4391878336E+5,1.000000000
0.200000000,"2012","low","NFM","S4","wage",0.111090279,1.000000000
0.200000000,"2012","high","NFM","S4","q",186.446861097,1.000000000
0.200000000,"2012","high","total","S4","q",76182.457549856,1.000000000
